Frame	Phase
1216	Preparation
1217	Preparation
1218	Preparation
1219	Preparation
1220	Preparation
1221	Preparation
1222	Preparation
1223	Preparation
1224	Preparation
1225	CalotTriangleDissection
1226	CalotTriangleDissection
1227	CalotTriangleDissection
1228	CalotTriangleDissection
1229	CalotTriangleDissection
1230	CalotTriangleDissection
1231	CalotTriangleDissection
1232	CalotTriangleDissection
1233	CalotTriangleDissection
1234	CalotTriangleDissection
1235	CalotTriangleDissection
1236	CalotTriangleDissection
1237	CalotTriangleDissection
1238	CalotTriangleDissection
1239	CalotTriangleDissection
1240	CalotTriangleDissection
1241	CalotTriangleDissection
1242	CalotTriangleDissection
1243	CalotTriangleDissection
1244	CalotTriangleDissection
1245	CalotTriangleDissection
1246	CalotTriangleDissection
1247	CalotTriangleDissection
1248	CalotTriangleDissection
1249	CalotTriangleDissection
1250	Preparation
1251	Preparation
1252	Preparation
1253	Preparation
1254	Preparation
1255	Preparation
1256	Preparation
1257	Preparation
1258	Preparation
1259	Preparation
1260	Preparation
1261	Preparation
1262	Preparation
1263	Preparation
1264	Preparation
1265	Preparation
1266	Preparation
1267	Preparation
1268	Preparation
1269	Preparation
1270	Preparation
1271	Preparation
1272	Preparation
1273	Preparation
1274	Preparation
1275	Preparation
1276	Preparation
1277	Preparation
1278	Preparation
1279	Preparation
1280	Preparation
1281	Preparation
1282	Preparation
1283	Preparation
1284	Preparation
1285	Preparation
1286	Preparation
1287	Preparation
1288	Preparation
1289	Preparation
1290	Preparation
1291	Preparation
1292	Preparation
1293	Preparation
1294	Preparation
1295	Preparation
1296	Preparation
1297	Preparation
1298	Preparation
1299	Preparation
1300	Preparation
1301	Preparation
1302	Preparation
1303	Preparation
1304	Preparation
1305	Preparation
1306	Preparation
1307	Preparation
1308	Preparation
1309	Preparation
1310	Preparation
1311	Preparation
1312	Preparation
1313	Preparation
1314	Preparation
1315	Preparation
1316	Preparation
1317	Preparation
1318	Preparation
1319	Preparation
1320	Preparation
1321	Preparation
1322	Preparation
1323	Preparation
1324	Preparation
1325	Preparation
1326	Preparation
1327	Preparation
1328	Preparation
1329	Preparation
1330	Preparation
1331	Preparation
1332	Preparation
1333	Preparation
1334	Preparation
1335	Preparation
1336	Preparation
1337	Preparation
1338	Preparation
1339	Preparation
1340	Preparation
1341	Preparation
1342	Preparation
1343	Preparation
1344	Preparation
1345	Preparation
1346	Preparation
1347	Preparation
1348	Preparation
1349	Preparation
1350	Preparation
1351	Preparation
1352	Preparation
1353	Preparation
1354	Preparation
1355	Preparation
1356	Preparation
1357	Preparation
1358	Preparation
1359	Preparation
1360	Preparation
1361	Preparation
1362	Preparation
1363	Preparation
1364	Preparation
1365	Preparation
1366	Preparation
1367	Preparation
1368	Preparation
1369	Preparation
1370	Preparation
1371	Preparation
1372	Preparation
1373	Preparation
1374	Preparation
1375	Preparation
1376	Preparation
1377	Preparation
1378	Preparation
1379	Preparation
1380	Preparation
1381	Preparation
1382	Preparation
1383	Preparation
1384	Preparation
1385	Preparation
1386	Preparation
1387	Preparation
1388	Preparation
1389	Preparation
1390	Preparation
1391	Preparation
1392	Preparation
1393	Preparation
1394	Preparation
1395	Preparation
1396	Preparation
1397	Preparation
1398	Preparation
1399	Preparation
1400	Preparation
1401	Preparation
1402	Preparation
1403	Preparation
1404	Preparation
1405	Preparation
1406	Preparation
1407	Preparation
1408	Preparation
1409	Preparation
1410	Preparation
1411	Preparation
1412	Preparation
1413	Preparation
1414	Preparation
1415	Preparation
1416	Preparation
1417	Preparation
1418	Preparation
1419	Preparation
1420	Preparation
1421	Preparation
1422	Preparation
1423	Preparation
1424	Preparation
1425	Preparation
1426	Preparation
1427	Preparation
1428	Preparation
1429	Preparation
1430	Preparation
1431	Preparation
1432	Preparation
1433	Preparation
1434	Preparation
1435	Preparation
1436	Preparation
1437	Preparation
1438	Preparation
1439	Preparation
1440	Preparation
1441	Preparation
1442	Preparation
1443	Preparation
1444	Preparation
1445	Preparation
1446	Preparation
1447	Preparation
1448	Preparation
1449	Preparation
1450	Preparation
1451	Preparation
1452	Preparation
1453	Preparation
1454	Preparation
1455	Preparation
1456	Preparation
1457	Preparation
1458	Preparation
1459	Preparation
1460	Preparation
1461	Preparation
1462	Preparation
1463	Preparation
1464	Preparation
1465	Preparation
1466	Preparation
1467	Preparation
1468	Preparation
1469	Preparation
1470	Preparation
1471	Preparation
1472	Preparation
1473	Preparation
1474	Preparation
1475	Preparation
1476	Preparation
1477	Preparation
1478	Preparation
1479	Preparation
1480	Preparation
1481	Preparation
1482	Preparation
1483	Preparation
1484	Preparation
1485	Preparation
1486	Preparation
1487	Preparation
1488	Preparation
1489	Preparation
1490	Preparation
1491	Preparation
1492	Preparation
1493	Preparation
1494	Preparation
1495	Preparation
1496	Preparation
1497	Preparation
1498	Preparation
1499	Preparation
1500	CalotTriangleDissection
1501	CalotTriangleDissection
1502	CalotTriangleDissection
1503	CalotTriangleDissection
1504	CalotTriangleDissection
1505	CalotTriangleDissection
1506	CalotTriangleDissection
1507	CalotTriangleDissection
1508	CalotTriangleDissection
1509	CalotTriangleDissection
1510	CalotTriangleDissection
1511	CalotTriangleDissection
1512	CalotTriangleDissection
1513	CalotTriangleDissection
1514	CalotTriangleDissection
1515	CalotTriangleDissection
1516	CalotTriangleDissection
1517	CalotTriangleDissection
1518	CalotTriangleDissection
1519	CalotTriangleDissection
1520	CalotTriangleDissection
1521	CalotTriangleDissection
1522	CalotTriangleDissection
1523	CalotTriangleDissection
1524	CalotTriangleDissection
1525	Preparation
1526	Preparation
1527	Preparation
1528	Preparation
1529	Preparation
1530	Preparation
1531	Preparation
1532	Preparation
1533	Preparation
1534	Preparation
1535	Preparation
1536	Preparation
1537	Preparation
1538	Preparation
1539	Preparation
1540	Preparation
1541	Preparation
1542	Preparation
1543	Preparation
1544	Preparation
1545	Preparation
1546	Preparation
1547	Preparation
1548	Preparation
1549	Preparation
1550	CalotTriangleDissection
1551	CalotTriangleDissection
1552	CalotTriangleDissection
1553	CalotTriangleDissection
1554	CalotTriangleDissection
1555	CalotTriangleDissection
1556	CalotTriangleDissection
1557	CalotTriangleDissection
1558	CalotTriangleDissection
1559	CalotTriangleDissection
1560	CalotTriangleDissection
1561	CalotTriangleDissection
1562	CalotTriangleDissection
1563	CalotTriangleDissection
1564	CalotTriangleDissection
1565	CalotTriangleDissection
1566	CalotTriangleDissection
1567	CalotTriangleDissection
1568	CalotTriangleDissection
1569	CalotTriangleDissection
1570	CalotTriangleDissection
1571	CalotTriangleDissection
1572	CalotTriangleDissection
1573	CalotTriangleDissection
1574	CalotTriangleDissection
1575	Preparation
1576	Preparation
1577	Preparation
1578	Preparation
1579	Preparation
1580	Preparation
1581	Preparation
1582	Preparation
1583	Preparation
1584	Preparation
1585	Preparation
1586	Preparation
1587	Preparation
1588	Preparation
1589	Preparation
1590	Preparation
1591	Preparation
1592	Preparation
1593	Preparation
1594	Preparation
1595	Preparation
1596	Preparation
1597	Preparation
1598	Preparation
1599	Preparation
1600	CalotTriangleDissection
1601	CalotTriangleDissection
1602	CalotTriangleDissection
1603	CalotTriangleDissection
1604	CalotTriangleDissection
1605	CalotTriangleDissection
1606	CalotTriangleDissection
1607	CalotTriangleDissection
1608	CalotTriangleDissection
1609	CalotTriangleDissection
1610	CalotTriangleDissection
1611	CalotTriangleDissection
1612	CalotTriangleDissection
1613	CalotTriangleDissection
1614	CalotTriangleDissection
1615	CalotTriangleDissection
1616	CalotTriangleDissection
1617	CalotTriangleDissection
1618	CalotTriangleDissection
1619	CalotTriangleDissection
1620	CalotTriangleDissection
1621	CalotTriangleDissection
1622	CalotTriangleDissection
1623	CalotTriangleDissection
1624	CalotTriangleDissection
1625	Preparation
1626	Preparation
1627	Preparation
1628	Preparation
1629	Preparation
1630	Preparation
1631	Preparation
1632	Preparation
1633	Preparation
1634	Preparation
1635	Preparation
1636	Preparation
1637	Preparation
1638	Preparation
1639	Preparation
1640	Preparation
1641	Preparation
1642	Preparation
1643	Preparation
1644	Preparation
1645	Preparation
1646	Preparation
1647	Preparation
1648	Preparation
1649	Preparation
1650	CalotTriangleDissection
1651	CalotTriangleDissection
1652	CalotTriangleDissection
1653	CalotTriangleDissection
1654	CalotTriangleDissection
1655	CalotTriangleDissection
1656	CalotTriangleDissection
1657	CalotTriangleDissection
1658	CalotTriangleDissection
1659	CalotTriangleDissection
1660	CalotTriangleDissection
1661	CalotTriangleDissection
1662	CalotTriangleDissection
1663	CalotTriangleDissection
1664	CalotTriangleDissection
1665	CalotTriangleDissection
1666	CalotTriangleDissection
1667	CalotTriangleDissection
1668	CalotTriangleDissection
1669	CalotTriangleDissection
1670	CalotTriangleDissection
1671	CalotTriangleDissection
1672	CalotTriangleDissection
1673	CalotTriangleDissection
1674	CalotTriangleDissection
1675	CalotTriangleDissection
1676	CalotTriangleDissection
1677	CalotTriangleDissection
1678	CalotTriangleDissection
1679	CalotTriangleDissection
1680	CalotTriangleDissection
1681	CalotTriangleDissection
1682	CalotTriangleDissection
1683	CalotTriangleDissection
1684	CalotTriangleDissection
1685	CalotTriangleDissection
1686	CalotTriangleDissection
1687	CalotTriangleDissection
1688	CalotTriangleDissection
1689	CalotTriangleDissection
1690	CalotTriangleDissection
1691	CalotTriangleDissection
1692	CalotTriangleDissection
1693	CalotTriangleDissection
1694	CalotTriangleDissection
1695	CalotTriangleDissection
1696	CalotTriangleDissection
1697	CalotTriangleDissection
1698	CalotTriangleDissection
1699	CalotTriangleDissection
1700	CalotTriangleDissection
1701	CalotTriangleDissection
1702	CalotTriangleDissection
1703	CalotTriangleDissection
1704	CalotTriangleDissection
1705	CalotTriangleDissection
1706	CalotTriangleDissection
1707	CalotTriangleDissection
1708	CalotTriangleDissection
1709	CalotTriangleDissection
1710	CalotTriangleDissection
1711	CalotTriangleDissection
1712	CalotTriangleDissection
1713	CalotTriangleDissection
1714	CalotTriangleDissection
1715	CalotTriangleDissection
1716	CalotTriangleDissection
1717	CalotTriangleDissection
1718	CalotTriangleDissection
1719	CalotTriangleDissection
1720	CalotTriangleDissection
1721	CalotTriangleDissection
1722	CalotTriangleDissection
1723	CalotTriangleDissection
1724	CalotTriangleDissection
1725	Preparation
1726	Preparation
1727	Preparation
1728	Preparation
1729	Preparation
1730	Preparation
1731	Preparation
1732	Preparation
1733	Preparation
1734	Preparation
1735	Preparation
1736	Preparation
1737	Preparation
1738	Preparation
1739	Preparation
1740	Preparation
1741	Preparation
1742	Preparation
1743	Preparation
1744	Preparation
1745	Preparation
1746	Preparation
1747	Preparation
1748	Preparation
1749	Preparation
1750	CalotTriangleDissection
1751	CalotTriangleDissection
1752	CalotTriangleDissection
1753	CalotTriangleDissection
1754	CalotTriangleDissection
1755	CalotTriangleDissection
1756	CalotTriangleDissection
1757	CalotTriangleDissection
1758	CalotTriangleDissection
1759	CalotTriangleDissection
1760	CalotTriangleDissection
1761	CalotTriangleDissection
1762	CalotTriangleDissection
1763	CalotTriangleDissection
1764	CalotTriangleDissection
1765	CalotTriangleDissection
1766	CalotTriangleDissection
1767	CalotTriangleDissection
1768	CalotTriangleDissection
1769	CalotTriangleDissection
1770	CalotTriangleDissection
1771	CalotTriangleDissection
1772	CalotTriangleDissection
1773	CalotTriangleDissection
1774	CalotTriangleDissection
1775	Preparation
1776	Preparation
1777	Preparation
1778	Preparation
1779	Preparation
1780	Preparation
1781	Preparation
1782	Preparation
1783	Preparation
1784	Preparation
1785	Preparation
1786	Preparation
1787	Preparation
1788	Preparation
1789	Preparation
1790	Preparation
1791	Preparation
1792	Preparation
1793	Preparation
1794	Preparation
1795	Preparation
1796	Preparation
1797	Preparation
1798	Preparation
1799	Preparation
1800	CalotTriangleDissection
1801	CalotTriangleDissection
1802	CalotTriangleDissection
1803	CalotTriangleDissection
1804	CalotTriangleDissection
1805	CalotTriangleDissection
1806	CalotTriangleDissection
1807	CalotTriangleDissection
1808	CalotTriangleDissection
1809	CalotTriangleDissection
1810	CalotTriangleDissection
1811	CalotTriangleDissection
1812	CalotTriangleDissection
1813	CalotTriangleDissection
1814	CalotTriangleDissection
1815	CalotTriangleDissection
1816	CalotTriangleDissection
1817	CalotTriangleDissection
1818	CalotTriangleDissection
1819	CalotTriangleDissection
1820	CalotTriangleDissection
1821	CalotTriangleDissection
1822	CalotTriangleDissection
1823	CalotTriangleDissection
1824	CalotTriangleDissection
1825	CalotTriangleDissection
1826	CalotTriangleDissection
1827	CalotTriangleDissection
1828	CalotTriangleDissection
1829	CalotTriangleDissection
1830	CalotTriangleDissection
1831	CalotTriangleDissection
1832	CalotTriangleDissection
1833	CalotTriangleDissection
1834	CalotTriangleDissection
1835	CalotTriangleDissection
1836	CalotTriangleDissection
1837	CalotTriangleDissection
1838	CalotTriangleDissection
1839	CalotTriangleDissection
1840	CalotTriangleDissection
1841	CalotTriangleDissection
1842	CalotTriangleDissection
1843	CalotTriangleDissection
1844	CalotTriangleDissection
1845	CalotTriangleDissection
1846	CalotTriangleDissection
1847	CalotTriangleDissection
1848	CalotTriangleDissection
1849	CalotTriangleDissection
1850	CalotTriangleDissection
1851	CalotTriangleDissection
1852	CalotTriangleDissection
1853	CalotTriangleDissection
1854	CalotTriangleDissection
1855	CalotTriangleDissection
1856	CalotTriangleDissection
1857	CalotTriangleDissection
1858	CalotTriangleDissection
1859	CalotTriangleDissection
1860	CalotTriangleDissection
1861	CalotTriangleDissection
1862	CalotTriangleDissection
1863	CalotTriangleDissection
1864	CalotTriangleDissection
1865	CalotTriangleDissection
1866	CalotTriangleDissection
1867	CalotTriangleDissection
1868	CalotTriangleDissection
1869	CalotTriangleDissection
1870	CalotTriangleDissection
1871	CalotTriangleDissection
1872	CalotTriangleDissection
1873	CalotTriangleDissection
1874	CalotTriangleDissection
1875	CalotTriangleDissection
1876	CalotTriangleDissection
1877	CalotTriangleDissection
1878	CalotTriangleDissection
1879	CalotTriangleDissection
1880	CalotTriangleDissection
1881	CalotTriangleDissection
1882	CalotTriangleDissection
1883	CalotTriangleDissection
1884	CalotTriangleDissection
1885	CalotTriangleDissection
1886	CalotTriangleDissection
1887	CalotTriangleDissection
1888	CalotTriangleDissection
1889	CalotTriangleDissection
