Frame	Phase
1710	CleaningCoagulation
1711	CleaningCoagulation
1712	CleaningCoagulation
1713	CleaningCoagulation
1714	CleaningCoagulation
1715	CleaningCoagulation
1716	CleaningCoagulation
1717	CleaningCoagulation
1718	CleaningCoagulation
1719	CleaningCoagulation
1720	CleaningCoagulation
1721	CleaningCoagulation
1722	CleaningCoagulation
1723	CleaningCoagulation
1724	CleaningCoagulation
1725	CleaningCoagulation
1726	CleaningCoagulation
1727	CleaningCoagulation
1728	CleaningCoagulation
1729	CleaningCoagulation
1730	CleaningCoagulation
1731	CleaningCoagulation
1732	CleaningCoagulation
1733	CleaningCoagulation
1734	CleaningCoagulation
1735	CleaningCoagulation
1736	CleaningCoagulation
1737	CleaningCoagulation
1738	CleaningCoagulation
1739	CleaningCoagulation
1740	CleaningCoagulation
1741	CleaningCoagulation
1742	CleaningCoagulation
1743	CleaningCoagulation
1744	CleaningCoagulation
1745	CleaningCoagulation
1746	CleaningCoagulation
1747	CleaningCoagulation
1748	CleaningCoagulation
1749	CleaningCoagulation
1750	CleaningCoagulation
1751	CleaningCoagulation
1752	CleaningCoagulation
1753	CleaningCoagulation
1754	CleaningCoagulation
1755	CleaningCoagulation
1756	CleaningCoagulation
1757	CleaningCoagulation
1758	CleaningCoagulation
1759	CleaningCoagulation
1760	CleaningCoagulation
1761	CleaningCoagulation
1762	CleaningCoagulation
1763	CleaningCoagulation
1764	CleaningCoagulation
1765	CleaningCoagulation
1766	CleaningCoagulation
1767	CleaningCoagulation
1768	CleaningCoagulation
1769	CleaningCoagulation
1770	CleaningCoagulation
1771	CleaningCoagulation
1772	CleaningCoagulation
1773	CleaningCoagulation
1774	CleaningCoagulation
1775	CalotTriangleDissection
1776	CalotTriangleDissection
1777	CalotTriangleDissection
1778	CalotTriangleDissection
1779	CalotTriangleDissection
1780	CalotTriangleDissection
1781	CalotTriangleDissection
1782	CalotTriangleDissection
1783	CalotTriangleDissection
1784	CalotTriangleDissection
1785	CalotTriangleDissection
1786	CalotTriangleDissection
1787	CalotTriangleDissection
1788	CalotTriangleDissection
1789	CalotTriangleDissection
1790	CalotTriangleDissection
1791	CalotTriangleDissection
1792	CalotTriangleDissection
1793	CalotTriangleDissection
1794	CalotTriangleDissection
1795	CalotTriangleDissection
1796	CalotTriangleDissection
1797	CalotTriangleDissection
1798	CalotTriangleDissection
1799	CalotTriangleDissection
1800	CleaningCoagulation
1801	CleaningCoagulation
1802	CleaningCoagulation
1803	CleaningCoagulation
1804	CleaningCoagulation
1805	CleaningCoagulation
1806	CleaningCoagulation
1807	CleaningCoagulation
1808	CleaningCoagulation
1809	CleaningCoagulation
1810	CleaningCoagulation
1811	CleaningCoagulation
1812	CleaningCoagulation
1813	CleaningCoagulation
1814	CleaningCoagulation
1815	CleaningCoagulation
1816	CleaningCoagulation
1817	CleaningCoagulation
1818	CleaningCoagulation
1819	CleaningCoagulation
1820	CleaningCoagulation
1821	CleaningCoagulation
1822	CleaningCoagulation
1823	CleaningCoagulation
1824	CleaningCoagulation
1825	GallbladderPackaging
1826	GallbladderPackaging
1827	GallbladderPackaging
1828	GallbladderPackaging
1829	GallbladderPackaging
1830	GallbladderPackaging
1831	GallbladderPackaging
1832	GallbladderPackaging
1833	GallbladderPackaging
1834	GallbladderPackaging
1835	GallbladderPackaging
1836	GallbladderPackaging
1837	GallbladderPackaging
1838	GallbladderPackaging
1839	GallbladderPackaging
1840	GallbladderPackaging
1841	GallbladderPackaging
1842	GallbladderPackaging
1843	GallbladderPackaging
1844	GallbladderPackaging
1845	GallbladderPackaging
1846	GallbladderPackaging
1847	GallbladderPackaging
1848	GallbladderPackaging
1849	GallbladderPackaging
1850	CleaningCoagulation
1851	CleaningCoagulation
1852	CleaningCoagulation
1853	CleaningCoagulation
1854	CleaningCoagulation
1855	CleaningCoagulation
1856	CleaningCoagulation
1857	CleaningCoagulation
1858	CleaningCoagulation
1859	CleaningCoagulation
1860	CleaningCoagulation
1861	CleaningCoagulation
1862	CleaningCoagulation
1863	CleaningCoagulation
1864	CleaningCoagulation
1865	CleaningCoagulation
1866	CleaningCoagulation
1867	CleaningCoagulation
1868	CleaningCoagulation
1869	CleaningCoagulation
1870	CleaningCoagulation
1871	CleaningCoagulation
1872	CleaningCoagulation
1873	CleaningCoagulation
1874	CleaningCoagulation
1875	CalotTriangleDissection
1876	CalotTriangleDissection
1877	CalotTriangleDissection
1878	CalotTriangleDissection
1879	CalotTriangleDissection
1880	CalotTriangleDissection
1881	CalotTriangleDissection
1882	CalotTriangleDissection
1883	CalotTriangleDissection
1884	CalotTriangleDissection
1885	CalotTriangleDissection
1886	CalotTriangleDissection
1887	CalotTriangleDissection
1888	CalotTriangleDissection
1889	CalotTriangleDissection
1890	CalotTriangleDissection
1891	CalotTriangleDissection
1892	CalotTriangleDissection
1893	CalotTriangleDissection
1894	CalotTriangleDissection
1895	CalotTriangleDissection
1896	CalotTriangleDissection
1897	CalotTriangleDissection
1898	CalotTriangleDissection
1899	CalotTriangleDissection
1900	CleaningCoagulation
1901	CleaningCoagulation
1902	CleaningCoagulation
1903	CleaningCoagulation
1904	CleaningCoagulation
1905	CleaningCoagulation
1906	CleaningCoagulation
1907	CleaningCoagulation
1908	CleaningCoagulation
1909	CleaningCoagulation
1910	CleaningCoagulation
1911	CleaningCoagulation
1912	CleaningCoagulation
1913	CleaningCoagulation
1914	CleaningCoagulation
1915	CleaningCoagulation
1916	CleaningCoagulation
1917	CleaningCoagulation
1918	CleaningCoagulation
1919	CleaningCoagulation
1920	CleaningCoagulation
1921	CleaningCoagulation
1922	CleaningCoagulation
1923	CleaningCoagulation
1924	CleaningCoagulation
1925	CalotTriangleDissection
1926	CalotTriangleDissection
1927	CalotTriangleDissection
1928	CalotTriangleDissection
1929	CalotTriangleDissection
1930	CalotTriangleDissection
1931	CalotTriangleDissection
1932	CalotTriangleDissection
1933	CalotTriangleDissection
1934	CalotTriangleDissection
1935	CalotTriangleDissection
1936	CalotTriangleDissection
1937	CalotTriangleDissection
1938	CalotTriangleDissection
1939	CalotTriangleDissection
1940	CalotTriangleDissection
1941	CalotTriangleDissection
1942	CalotTriangleDissection
1943	CalotTriangleDissection
1944	CalotTriangleDissection
1945	CalotTriangleDissection
1946	CalotTriangleDissection
1947	CalotTriangleDissection
1948	CalotTriangleDissection
1949	CalotTriangleDissection
1950	CalotTriangleDissection
1951	CalotTriangleDissection
1952	CalotTriangleDissection
1953	CalotTriangleDissection
1954	CalotTriangleDissection
1955	CalotTriangleDissection
1956	CalotTriangleDissection
1957	CalotTriangleDissection
1958	CalotTriangleDissection
1959	CalotTriangleDissection
1960	CalotTriangleDissection
1961	CalotTriangleDissection
1962	CalotTriangleDissection
1963	CalotTriangleDissection
1964	CalotTriangleDissection
1965	CalotTriangleDissection
1966	CalotTriangleDissection
1967	CalotTriangleDissection
1968	CalotTriangleDissection
1969	CalotTriangleDissection
1970	CalotTriangleDissection
1971	CalotTriangleDissection
1972	CalotTriangleDissection
1973	CalotTriangleDissection
1974	CalotTriangleDissection
1975	CalotTriangleDissection
1976	CalotTriangleDissection
1977	CalotTriangleDissection
1978	CalotTriangleDissection
1979	CalotTriangleDissection
1980	CalotTriangleDissection
1981	CalotTriangleDissection
1982	CalotTriangleDissection
1983	CalotTriangleDissection
1984	CalotTriangleDissection
1985	CalotTriangleDissection
1986	CalotTriangleDissection
1987	CalotTriangleDissection
1988	CalotTriangleDissection
1989	CalotTriangleDissection
1990	CalotTriangleDissection
1991	CalotTriangleDissection
1992	CalotTriangleDissection
1993	CalotTriangleDissection
1994	CalotTriangleDissection
1995	CalotTriangleDissection
1996	CalotTriangleDissection
1997	CalotTriangleDissection
1998	CalotTriangleDissection
1999	CalotTriangleDissection
2000	CleaningCoagulation
2001	CleaningCoagulation
2002	CleaningCoagulation
2003	CleaningCoagulation
2004	CleaningCoagulation
2005	CleaningCoagulation
2006	CleaningCoagulation
2007	CleaningCoagulation
2008	CleaningCoagulation
2009	CleaningCoagulation
2010	CleaningCoagulation
2011	CleaningCoagulation
2012	CleaningCoagulation
2013	CleaningCoagulation
2014	CleaningCoagulation
2015	CleaningCoagulation
2016	CleaningCoagulation
2017	CleaningCoagulation
2018	CleaningCoagulation
2019	CleaningCoagulation
2020	CleaningCoagulation
2021	CleaningCoagulation
2022	CleaningCoagulation
2023	CleaningCoagulation
2024	CleaningCoagulation
2025	CalotTriangleDissection
2026	CalotTriangleDissection
2027	CalotTriangleDissection
2028	CalotTriangleDissection
2029	CalotTriangleDissection
2030	CalotTriangleDissection
2031	CalotTriangleDissection
2032	CalotTriangleDissection
2033	CalotTriangleDissection
2034	CalotTriangleDissection
2035	CalotTriangleDissection
2036	CalotTriangleDissection
2037	CalotTriangleDissection
2038	CalotTriangleDissection
2039	CalotTriangleDissection
2040	CalotTriangleDissection
2041	CalotTriangleDissection
2042	CalotTriangleDissection
2043	CalotTriangleDissection
2044	CalotTriangleDissection
2045	CalotTriangleDissection
2046	CalotTriangleDissection
2047	CalotTriangleDissection
2048	CalotTriangleDissection
2049	CalotTriangleDissection
2050	CalotTriangleDissection
2051	CalotTriangleDissection
2052	CalotTriangleDissection
2053	CalotTriangleDissection
2054	CalotTriangleDissection
2055	CalotTriangleDissection
2056	CalotTriangleDissection
2057	CalotTriangleDissection
2058	CalotTriangleDissection
2059	CalotTriangleDissection
2060	CalotTriangleDissection
2061	CalotTriangleDissection
2062	CalotTriangleDissection
2063	CalotTriangleDissection
2064	CalotTriangleDissection
2065	CalotTriangleDissection
2066	CalotTriangleDissection
2067	CalotTriangleDissection
2068	CalotTriangleDissection
2069	CalotTriangleDissection
2070	CalotTriangleDissection
2071	CalotTriangleDissection
2072	CalotTriangleDissection
2073	CalotTriangleDissection
2074	CalotTriangleDissection
2075	CalotTriangleDissection
2076	CalotTriangleDissection
2077	CalotTriangleDissection
2078	CalotTriangleDissection
2079	CalotTriangleDissection
2080	CalotTriangleDissection
2081	CalotTriangleDissection
2082	CalotTriangleDissection
2083	CalotTriangleDissection
2084	CalotTriangleDissection
2085	CalotTriangleDissection
2086	CalotTriangleDissection
2087	CalotTriangleDissection
2088	CalotTriangleDissection
2089	CalotTriangleDissection
2090	CalotTriangleDissection
2091	CalotTriangleDissection
2092	CalotTriangleDissection
2093	CalotTriangleDissection
2094	CalotTriangleDissection
2095	CalotTriangleDissection
2096	CalotTriangleDissection
2097	CalotTriangleDissection
2098	CalotTriangleDissection
2099	CalotTriangleDissection
2100	CalotTriangleDissection
2101	CalotTriangleDissection
2102	CalotTriangleDissection
2103	CalotTriangleDissection
2104	CalotTriangleDissection
2105	CalotTriangleDissection
2106	CalotTriangleDissection
2107	CalotTriangleDissection
2108	CalotTriangleDissection
2109	CalotTriangleDissection
2110	CalotTriangleDissection
2111	CalotTriangleDissection
2112	CalotTriangleDissection
2113	CalotTriangleDissection
2114	CalotTriangleDissection
2115	CalotTriangleDissection
2116	CalotTriangleDissection
2117	CalotTriangleDissection
2118	CalotTriangleDissection
2119	CalotTriangleDissection
2120	CalotTriangleDissection
2121	CalotTriangleDissection
2122	CalotTriangleDissection
2123	CalotTriangleDissection
2124	CalotTriangleDissection
2125	CalotTriangleDissection
2126	CalotTriangleDissection
2127	CalotTriangleDissection
2128	CalotTriangleDissection
2129	CalotTriangleDissection
2130	CalotTriangleDissection
2131	CalotTriangleDissection
2132	CalotTriangleDissection
2133	CalotTriangleDissection
2134	CalotTriangleDissection
2135	CalotTriangleDissection
2136	CalotTriangleDissection
2137	CalotTriangleDissection
2138	CalotTriangleDissection
2139	CalotTriangleDissection
2140	CalotTriangleDissection
2141	CalotTriangleDissection
2142	CalotTriangleDissection
2143	CalotTriangleDissection
2144	CalotTriangleDissection
2145	CalotTriangleDissection
2146	CalotTriangleDissection
2147	CalotTriangleDissection
2148	CalotTriangleDissection
2149	CalotTriangleDissection
2150	CalotTriangleDissection
2151	CalotTriangleDissection
2152	CalotTriangleDissection
2153	CalotTriangleDissection
2154	CalotTriangleDissection
2155	CalotTriangleDissection
2156	CalotTriangleDissection
2157	CalotTriangleDissection
2158	CalotTriangleDissection
2159	CalotTriangleDissection
2160	CalotTriangleDissection
2161	CalotTriangleDissection
2162	CalotTriangleDissection
2163	CalotTriangleDissection
2164	CalotTriangleDissection
2165	CalotTriangleDissection
2166	CalotTriangleDissection
2167	CalotTriangleDissection
2168	CalotTriangleDissection
2169	CalotTriangleDissection
2170	CalotTriangleDissection
2171	CalotTriangleDissection
2172	CalotTriangleDissection
2173	CalotTriangleDissection
2174	CalotTriangleDissection
2175	CalotTriangleDissection
2176	CalotTriangleDissection
2177	CalotTriangleDissection
2178	CalotTriangleDissection
2179	CalotTriangleDissection
2180	CalotTriangleDissection
2181	CalotTriangleDissection
2182	CalotTriangleDissection
2183	CalotTriangleDissection
2184	CalotTriangleDissection
2185	CalotTriangleDissection
2186	CalotTriangleDissection
2187	CalotTriangleDissection
2188	CalotTriangleDissection
2189	CalotTriangleDissection
2190	CalotTriangleDissection
2191	CalotTriangleDissection
2192	CalotTriangleDissection
2193	CalotTriangleDissection
2194	CalotTriangleDissection
2195	CalotTriangleDissection
2196	CalotTriangleDissection
2197	CalotTriangleDissection
2198	CalotTriangleDissection
2199	CalotTriangleDissection
2200	CalotTriangleDissection
2201	CalotTriangleDissection
2202	CalotTriangleDissection
2203	CalotTriangleDissection
2204	CalotTriangleDissection
2205	CalotTriangleDissection
2206	CalotTriangleDissection
2207	CalotTriangleDissection
2208	CalotTriangleDissection
2209	CalotTriangleDissection
2210	CalotTriangleDissection
2211	CalotTriangleDissection
2212	CalotTriangleDissection
2213	CalotTriangleDissection
2214	CalotTriangleDissection
2215	CalotTriangleDissection
2216	CalotTriangleDissection
2217	CalotTriangleDissection
2218	CalotTriangleDissection
2219	CalotTriangleDissection
2220	CalotTriangleDissection
2221	CalotTriangleDissection
2222	CalotTriangleDissection
2223	CalotTriangleDissection
2224	CalotTriangleDissection
2225	CalotTriangleDissection
2226	CalotTriangleDissection
2227	CalotTriangleDissection
2228	CalotTriangleDissection
2229	CalotTriangleDissection
2230	CalotTriangleDissection
2231	CalotTriangleDissection
2232	CalotTriangleDissection
2233	CalotTriangleDissection
2234	CalotTriangleDissection
2235	CalotTriangleDissection
2236	CalotTriangleDissection
2237	CalotTriangleDissection
2238	CalotTriangleDissection
2239	CalotTriangleDissection
2240	CalotTriangleDissection
